TipusCasData,ComarcaCodi,ComarcaDescripcio,MunicipiCodi,MunicipiDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
07/04/2020,11,Baix Llobregat,08068,Cervelló,0,Home,Positiu PCR,2
07/04/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Sospitós,3
07/04/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Positiu PCR,2
07/04/2020,13,Barcelonès,08015,Badalona,0,Home,Sospitós,31
07/04/2020,02,Alt Empordà ,17152,Roses,0,Home,Sospitós,1
07/04/2020,06,Anoia,08025,El Bruc,1,Dona,Sospitós,1
07/04/2020,21,Maresme,08193,Sant Iscle de Vallalta,0,Home,Sospitós,1
07/04/2020,21,Maresme,08172,Premià de Mar,1,Dona,Sospitós,3
07/04/2020,21,Maresme,08172,Premià de Mar,1,Dona,Positiu PCR,3
07/04/2020,41,Vallès Oriental,08023,Bigues i Riells,0,Home,Sospitós,1
07/04/2020,11,Baix Llobregat,08204,Sant Climent de Llobregat,1,Dona,Positiu PCR,1
07/04/2020,11,Baix Llobregat,08066,Catellví de Rosanes,1,Dona,Sospitós,1
07/04/2020,11,Baix Llobregat,08204,Sant Climent de Llobregat,1,Dona,Sospitós,1
07/04/2020,36,Tarragonès,43097,La Nou de Gaià,1,Dona,Sospitós,1
07/04/2020,36,Tarragonès,43100,Els Pallaresos,0,Home,Sospitós,1
07/04/2020,21,Maresme,08172,Premià de Mar,0,Home,Sospitós,1
07/04/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,9
07/04/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Positiu PCR,1
07/04/2020,06,Anoia,08031,Calaf,1,Dona,Sospitós,2
07/04/2020,33,Segrià ,25120,Lleida,1,Dona,Sospitós,22
07/04/2020,36,Tarragonès,43100,Els Pallaresos,1,Dona,Positiu PCR,1
07/04/2020,36,Tarragonès,43100,Els Pallaresos,1,Dona,Sospitós,2
07/04/2020,36,Tarragonès,43103,Perafort,0,Home,Sospitós,1
07/04/2020,36,Tarragonès,43109,La Pobla de Mafumet,0,Home,Sospitós,1
07/04/2020,36,Tarragonès,43109,La Pobla de Mafumet,1,Dona,Sospitós,1
07/04/2020,06,Anoia,08044,Capellades,1,Dona,Sospitós,4
07/04/2020,21,Maresme,08163,Pineda de Mar,0,Home,Sospitós,1
07/04/2020,21,Maresme,08163,Pineda de Mar,0,Home,Positiu PCR,1
07/04/2020,11,Baix Llobregat,08056,Castelldefels,0,Home,Sospitós,1
07/04/2020,33,Segrià ,25038,Aitona,1,Dona,Sospitós,1
07/04/2020,41,Vallès Oriental,08135,Montmeló,0,Home,Sospitós,1
07/04/2020,21,Maresme,08155,Palafolls,1,Dona,Sospitós,2
07/04/2020,41,Vallès Oriental,08005,L'Ametlla del Vallès,1,Dona,Sospitós,1
07/04/2020,32,Segarra,25072,Cervera,0,Home,Sospitós,2
07/04/2020,26,Pallars Sobirà ,25086,Esterri d'Àneu,0,Home,Positiu PCR,1
07/04/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu per Test Ràpid,4
07/04/2020,06,Anoia,08102,Igualada,0,Home,Positiu PCR,5
07/04/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,18
07/04/2020,14,Berguedà ,08144,Olvan,1,Dona,Positiu PCR,1
07/04/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,1,Dona,Sospitós,1
07/04/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,1,Dona,Positiu PCR,4
07/04/2020,26,Pallars Sobirà ,25209,Sort,1,Dona,Sospitós,1
07/04/2020,33,Segrià ,25232,Torres del Segre,1,Dona,Positiu PCR,1
07/04/2020,21,Maresme,08126,Montgat,0,Home,Sospitós,1
07/04/2020,21,Maresme,08126,Montgat,0,Home,Positiu PCR,1
07/04/2020,02,Alt Empordà ,17175,Sant Miquel de Fluvià,1,Dona,Sospitós,1
07/04/2020,06,Anoia,08102,Igualada,1,Dona,Positiu PCR,18
07/04/2020,06,Anoia,08102,Igualada,1,Dona,Sospitós,22
07/04/2020,22,Montsià ,43136,Sant Carles de la Ràpita,1,Dona,Sospitós,5
07/04/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,0,Home,Sospitós,1
07/04/2020,36,Tarragonès,43148,Tarragona,0,Home,Positiu PCR,2
07/04/2020,36,Tarragonès,43148,Tarragona,0,Home,Positiu per Test Ràpid,1
07/04/2020,36,Tarragonès,43148,Tarragona,0,Home,Sospitós,8
07/04/2020,21,Maresme,08121,Mataró,1,Dona,Sospitós,22
07/04/2020,11,Baix Llobregat,08001,Abrera,1,Dona,Sospitós,4
07/04/2020,11,Baix Llobregat,08001,Abrera,1,Dona,Positiu PCR,1
07/04/2020,30,Ribera d'Ebre,43093,Móra d'Ebre,1,Dona,Sospitós,3
07/04/2020,16,Conca de Barberà ,43142,Sarral,1,Dona,Sospitós,1
07/04/2020,13,Barcelonès,08019,Barcelona,1,Dona,Positiu per Test Ràpid,1
07/04/2020,06,Anoia,08119,Masquefa,1,Dona,Positiu PCR,1
07/04/2020,33,Segrià ,25102,La Granja d'Escarp,0,Home,Sospitós,1
07/04/2020,40,Vallès Occidental,08904,Badia del Vallès,1,Dona,Sospitós,3
07/04/2020,36,Tarragonès,43148,Tarragona,1,Dona,Positiu PCR,12
07/04/2020,36,Tarragonès,43148,Tarragona,1,Dona,Positiu per Test Ràpid,2
07/04/2020,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,20
07/04/2020,21,Maresme,08121,Mataró,0,Home,Sospitós,12
07/04/2020,21,Maresme,08121,Mataró,0,Home,Positiu PCR,11
07/04/2020,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Positiu PCR,6
07/04/2020,28,Pla de l'Estany,17137,Porqueres,0,Home,Sospitós,1
07/04/2020,10,Baix Empordà ,17118,Palamós,0,Home,Positiu PCR,1
07/04/2020,22,Montsià ,43014,Amposta,0,Home,Sospitós,8
07/04/2020,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Sospitós,15
07/04/2020,06,Anoia,08143,Òdena,1,Dona,Sospitós,2
07/04/2020,02,Alt Empordà ,17092,Llançà,1,Dona,Sospitós,1
07/04/2020,33,Segrià ,25012,Alcoletge,0,Home,Sospitós,1
07/04/2020,11,Baix Llobregat,08001,Abrera,0,Home,Sospitós,1
07/04/2020,06,Anoia,08161,Piera,0,Home,Positiu PCR,2
07/04/2020,06,Anoia,08161,Piera,0,Home,Sospitós,4
07/04/2020,33,Segrià ,25011,Alcarràs,1,Dona,Sospitós,1
07/04/2020,14,Berguedà ,08016,Bagà,0,Home,Epidemiològic,2
07/04/2020,36,Tarragonès,43153,Torredembarra,0,Home,Positiu PCR,2
07/04/2020,36,Tarragonès,43153,Torredembarra,0,Home,Sospitós,1
07/04/2020,14,Berguedà ,08166,La Pobla de Lillet,0,Home,Sospitós,2
07/04/2020,21,Maresme,08118,El Masnou,1,Dona,Sospitós,5
07/04/2020,21,Maresme,08118,El Masnou,1,Dona,Positiu PCR,2
07/04/2020,21,Maresme,08121,Mataró,1,Dona,Positiu PCR,21
07/04/2020,26,Pallars Sobirà ,25126,Llavorsí,0,Home,Sospitós,1
07/04/2020,22,Montsià ,43004,Alcanar,0,Home,Sospitós,2
07/04/2020,25,Pallars Jussà ,25234,Tremp,0,Home,Sospitós,1
07/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Positiu PCR,13
07/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Positiu per Test Ràpid,1
07/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Sospitós,39
07/04/2020,06,Anoia,08161,Piera,1,Dona,Positiu PCR,2
07/04/2020,06,Anoia,08161,Piera,1,Dona,Sospitós,3
07/04/2020,36,Tarragonès,43153,Torredembarra,1,Dona,Positiu PCR,1
07/04/2020,36,Tarragonès,43153,Torredembarra,1,Dona,Sospitós,2
07/04/2020,16,Conca de Barberà ,43086,Montblanc,1,Dona,Sospitós,12
07/04/2020,21,Maresme,08118,El Masnou,0,Home,Sospitós,3
07/04/2020,21,Maresme,08118,El Masnou,0,Home,Positiu PCR,1
07/04/2020,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Sospitós,3
07/04/2020,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Positiu PCR,2
07/04/2020,06,Anoia,08162,Els Hostalets de Pierola,1,Dona,Sospitós,2
07/04/2020,38,Urgell,25096,La Fuliola,0,Home,Epidemiològic,1
07/04/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,0,Home,Sospitós,1
07/04/2020,24,Osona,08183,Roda de Ter,0,Home,Epidemiològic,1
07/04/2020,13,Barcelonès,08015,Badalona,1,Dona,Positiu PCR,18
07/04/2020,07,Bages,08218,Sant Joan de Vilatorrada,0,Home,Positiu PCR,1
07/04/2020,21,Maresme,08110,Malgrat de Mar,1,Dona,Sospitós,3
07/04/2020,21,Maresme,08203,Sant Cebrià de Vallalta,1,Dona,Epidemiològic,1
07/04/2020,06,Anoia,08165,La Pobla de Claramunt,1,Dona,Sospitós,1
07/04/2020,10,Baix Empordà ,17118,Palamós,1,Dona,Positiu PCR,1
07/04/2020,36,Tarragonès,43171,Vila-Seca,0,Home,Positiu PCR,2
07/04/2020,36,Tarragonès,43171,Vila-Seca,0,Home,Sospitós,1
07/04/2020,22,Montsià ,43044,La Sénia,1,Dona,Sospitós,1
07/04/2020,10,Baix Empordà ,17117,Palafrugell,1,Dona,Positiu PCR,2
07/04/2020,32,Segarra,25110,Guissona,1,Dona,Sospitós,2
07/04/2020,21,Maresme,08110,Malgrat de Mar,0,Home,Sospitós,1
07/04/2020,21,Maresme,08110,Malgrat de Mar,0,Home,Positiu PCR,4
07/04/2020,40,Vallès Occidental,08300,Viladecavalls,1,Dona,Sospitós,1
07/04/2020,12,Baix Penedès,43163,El Vendrell,0,Home,Positiu PCR,3
07/04/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Sospitós,10
07/04/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Positiu PCR,4
07/04/2020,21,Maresme,08035,Calella,1,Dona,Epidemiològic,6
07/04/2020,06,Anoia,08250,Santa Margarida de Montbui,0,Home,Sospitós,5
07/04/2020,21,Maresme,08040,Canet de Mar,1,Dona,Sospitós,3
07/04/2020,22,Montsià ,43004,Alcanar,1,Dona,Sospitós,1
07/04/2020,20,Gironès,17073,Fornells de la Selva,1,Dona,Epidemiològic,1
07/04/2020,36,Tarragonès,43905,Salou,0,Home,Sospitós,1
07/04/2020,40,Vallès Occidental,08300,Viladecavalls,0,Home,Sospitós,2
07/04/2020,06,Anoia,08250,Santa Margarida de Montbui,1,Dona,Positiu PCR,3
07/04/2020,06,Anoia,08250,Santa Margarida de Montbui,1,Dona,Sospitós,3
07/04/2020,21,Maresme,08040,Canet de Mar,0,Home,Sospitós,2
07/04/2020,21,Maresme,08040,Canet de Mar,0,Home,Positiu PCR,1
07/04/2020,24,Osona,08298,Vic,0,Home,Epidemiològic,1
07/04/2020,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,4
07/04/2020,30,Ribera d'Ebre,43093,Móra d'Ebre,0,Home,Sospitós,3
07/04/2020,36,Tarragonès,43905,Salou,1,Dona,Positiu PCR,1
07/04/2020,36,Tarragonès,43905,Salou,1,Dona,Sospitós,1
07/04/2020,33,Segrià ,25013,Alfarràs,1,Dona,Sospitós,1
07/04/2020,28,Pla de l'Estany,17015,Banyoles,0,Home,Epidemiològic,3
07/04/2020,21,Maresme,08035,Calella,1,Dona,Sospitós,3
07/04/2020,06,Anoia,08286,La Torre de Claramunt,1,Dona,Sospitós,2
07/04/2020,21,Maresme,08110,Malgrat de Mar,1,Dona,Positiu PCR,3
07/04/2020,36,Tarragonès,43907,La Canonja,0,Home,Sospitós,1
07/04/2020,11,Baix Llobregat,08089,Gavà,0,Home,Epidemiològic,1
07/04/2020,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Sospitós,12
07/04/2020,21,Maresme,08035,Calella,0,Home,Sospitós,2
07/04/2020,40,Vallès Occidental,08291,Vacarisses,0,Home,Sospitós,1
07/04/2020,02,Alt Empordà ,17210,Ventalló,1,Dona,Sospitós,1
07/04/2020,21,Maresme,08032,Caldes d'Estrac,1,Dona,Sospitós,1
07/04/2020,21,Maresme,08032,Caldes d'Estrac,1,Dona,Positiu PCR,1
07/04/2020,41,Vallès Oriental,08181,La Roca del Vallès,0,Home,Positiu PCR,1
07/04/2020,22,Montsià ,43014,Amposta,1,Dona,Sospitós,5
07/04/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Sospitós,6
07/04/2020,02,Alt Empordà ,17047,Castelló d'Empúries,0,Home,Positiu PCR,1
07/04/2020,33,Segrià ,25189,Rosselló,1,Dona,Positiu PCR,1
07/04/2020,21,Maresme,08219,Vilassar de Mar,1,Dona,Sospitós,3
07/04/2020,41,Vallès Oriental,08181,La Roca del Vallès,0,Home,Sospitós,1
07/04/2020,13,Barcelonès,08015,Badalona,0,Home,Epidemiològic,1
07/04/2020,14,Berguedà ,08175,Puig-Reig,1,Dona,Sospitós,3
07/04/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Sospitós,6
07/04/2020,37,Terra Alta,43064,Gandesa,0,Home,Positiu PCR,1
07/04/2020,37,Terra Alta,43064,Gandesa,0,Home,Sospitós,1
07/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Positiu PCR,10
07/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Sospitós,24
07/04/2020,21,Maresme,08029,Cabrera de Mar,0,Home,Positiu PCR,1
07/04/2020,10,Baix Empordà ,17199,Torroella de Montgrí,1,Dona,Sospitós,1
07/04/2020,10,Baix Empordà ,17199,Torroella de Montgrí,0,Home,Positiu PCR,1
07/04/2020,21,Maresme,08009,Argentona,1,Dona,Sospitós,1
07/04/2020,21,Maresme,08009,Argentona,1,Dona,Positiu PCR,1
07/04/2020,24,Osona,08298,Vic,0,Home,Sospitós,4
07/04/2020,10,Baix Empordà ,17117,Palafrugell,0,Home,Sospitós,12
07/04/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Epidemiològic,1
07/04/2020,33,Segrià ,25120,Lleida,0,Home,Sospitós,14
07/04/2020,21,Maresme,08009,Argentona,0,Home,Sospitós,1
07/04/2020,21,Maresme,08009,Argentona,0,Home,Positiu PCR,1
07/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Sospitós,37
07/04/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,1,Dona,Sospitós,1
07/04/2020,38,Urgell,25003,Agramunt,1,Dona,Positiu PCR,2
07/04/2020,38,Urgell,25003,Agramunt,1,Dona,Sospitós,2
07/04/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,1,Dona,Positiu PCR,1
07/04/2020,07,Bages,08012,Avinyó,1,Dona,Positiu PCR,1
07/04/2020,21,Maresme,08007,Arenys de Munt,1,Dona,Sospitós,1
07/04/2020,21,Maresme,08007,Arenys de Munt,1,Dona,Positiu PCR,11
07/04/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Positiu per ELISA,1
07/04/2020,10,Baix Empordà ,17034,Calonge i Sant Antoni,1,Dona,Sospitós,5
07/04/2020,10,Baix Empordà ,17117,Palafrugell,1,Dona,Sospitós,54
07/04/2020,07,Bages,08018,Balsareny,0,Home,Sospitós,1
07/04/2020,21,Maresme,08007,Arenys de Munt,0,Home,Positiu PCR,4
07/04/2020,40,Vallès Occidental,08279,Terrassa,1,Dona,Sospitós,58
07/04/2020,40,Vallès Occidental,08279,Terrassa,1,Dona,Positiu PCR,1
07/04/2020,01,Alt Camp,43036,Cabra del Camp,1,Dona,Sospitós,1
07/04/2020,21,Maresme,08006,Arenys de Mar,1,Dona,Sospitós,2
07/04/2020,21,Maresme,08006,Arenys de Mar,1,Dona,Positiu PCR,4
07/04/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu PCR,99
07/04/2020,07,Bages,08018,Balsareny,1,Dona,Positiu PCR,1
07/04/2020,07,Bages,08018,Balsareny,1,Dona,Sospitós,1
07/04/2020,16,Conca de Barberà ,43054,L'Espluga de Francolí,0,Home,Sospitós,2
07/04/2020,38,Urgell,25050,Bellpuig,1,Dona,Sospitós,1
07/04/2020,07,Bages,08038,Callús,0,Home,Sospitós,1
07/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Epidemiològic,1
07/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Epidemiològic,1
07/04/2020,13,Barcelonès,08015,Badalona,0,Home,Positiu PCR,19
07/04/2020,31,Ripollès,17147,Ripoll,0,Home,Sospitós,1
07/04/2020,07,Bages,08038,Callús,1,Dona,Positiu PCR,1
07/04/2020,02,Alt Empordà ,17221,Vilafant,0,Home,Sospitós,1
07/04/2020,14,Berguedà ,08166,La Pobla de Lillet,1,Dona,Sospitós,1
07/04/2020,12,Baix Penedès,43020,Banyeres del Penedès,1,Dona,Epidemiològic,1
07/04/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Epidemiològic,1
07/04/2020,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,474
07/04/2020,38,Urgell,25096,La Fuliola,0,Home,Sospitós,1
07/04/2020,07,Bages,08047,Cardona,0,Home,Positiu PCR,2
07/04/2020,33,Segrià ,25023,Alpicat,1,Dona,Sospitós,3
07/04/2020,38,Urgell,25096,La Fuliola,1,Dona,Positiu PCR,2
07/04/2020,38,Urgell,25096,La Fuliola,1,Dona,Sospitós,5
07/04/2020,21,Maresme,08003,Alella,1,Dona,Sospitós,2
07/04/2020,21,Maresme,08003,Alella,1,Dona,Positiu PCR,4
07/04/2020,14,Berguedà ,08016,Bagà,1,Dona,Sospitós,1
07/04/2020,02,Alt Empordà ,17066,Figueres,0,Home,Epidemiològic,7
07/04/2020,10,Baix Empordà ,17048,Castell-Platja d'Aro,1,Dona,Positiu PCR,1
07/04/2020,28,Pla de l'Estany,17015,Banyoles,1,Dona,Sospitós,14
07/04/2020,38,Urgell,25130,Maldà,1,Dona,Positiu PCR,1
07/04/2020,07,Bages,08047,Cardona,1,Dona,Positiu PCR,1
07/04/2020,07,Bages,08047,Cardona,1,Dona,Sospitós,2
07/04/2020,13,Barcelonès,08019,Barcelona,1,Dona,Epidemiològic,14
07/04/2020,32,Segarra,25110,Guissona,1,Dona,Epidemiològic,1
07/04/2020,38,Urgell,25217,Tàrrega,0,Home,Positiu PCR,1
07/04/2020,38,Urgell,25217,Tàrrega,0,Home,Sospitós,1
07/04/2020,21,Maresme,08003,Alella,0,Home,Sospitós,1
07/04/2020,21,Maresme,08003,Alella,0,Home,Positiu PCR,1
07/04/2020,19,Garrotxa,17114,Olot,1,Dona,Positiu PCR,3
07/04/2020,20,Gironès,17215,Vilablareix,1,Dona,Sospitós,1
07/04/2020,20,Gironès,17215,Vilablareix,1,Dona,Positiu PCR,1
07/04/2020,07,Bages,08061,Castellgalí,0,Home,Sospitós,1
07/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,39
07/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu PCR,4
07/04/2020,38,Urgell,25217,Tàrrega,1,Dona,Positiu PCR,1
07/04/2020,38,Urgell,25217,Tàrrega,1,Dona,Sospitós,1
07/04/2020,07,Bages,08061,Castellgalí,1,Dona,Sospitós,3
07/04/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Positiu PCR,2
07/04/2020,20,Gironès,17215,Vilablareix,0,Home,Sospitós,1
07/04/2020,10,Baix Empordà ,17048,Castell-Platja d'Aro,1,Dona,Epidemiològic,2
07/04/2020,07,Bages,08218,Sant Joan de Vilatorrada,1,Dona,Epidemiològic,2
07/04/2020,14,Berguedà ,08022,Berga,1,Dona,Sospitós,2
07/04/2020,16,Conca de Barberà ,43142,Sarral,0,Home,Positiu PCR,1
07/04/2020,33,Segrià ,25007,Albatàrrec,1,Dona,Positiu PCR,1
07/04/2020,11,Baix Llobregat,08200,Sant Boi de Llobregat,0,Home,Epidemiològic,1
07/04/2020,02,Alt Empordà ,17111,Navata,0,Home,Sospitós,1
07/04/2020,33,Segrià ,25120,Lleida,1,Dona,Positiu PCR,21
07/04/2020,38,Urgell,25225,Tornabous,1,Dona,Positiu PCR,1
07/04/2020,10,Baix Empordà ,17034,Calonge i Sant Antoni,0,Home,Sospitós,3
07/04/2020,28,Pla de l'Estany,17137,Porqueres,1,Dona,Sospitós,1
07/04/2020,10,Baix Empordà ,17181,Santa Cristina d'Aro,1,Dona,Epidemiològic,2
07/04/2020,33,Segrià ,25038,Aitona,0,Home,Sospitós,1
07/04/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,0,Home,Sospitós,1
07/04/2020,20,Gironès,17169,Sant Julià de Ramis,0,Home,Sospitós,1
07/04/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,0,Home,Positiu PCR,1
07/04/2020,02,Alt Empordà ,17005,El Far d'Empordà,0,Home,Positiu PCR,1
07/04/2020,40,Vallès Occidental,08267,Sentmenat,1,Dona,Sospitós,1
07/04/2020,07,Bages,08098,Sant Salvador de Guardiola,1,Dona,Sospitós,1
07/04/2020,20,Gironès,17166,Sant Jordi Desvalls,1,Dona,Sospitós,1
07/04/2020,14,Berguedà ,08011,Avià,0,Home,Positiu PCR,1
07/04/2020,22,Montsià ,43156,Ulldecona,0,Home,Sospitós,1
07/04/2020,20,Gironès,17163,Sant Gregori,1,Dona,Sospitós,1
07/04/2020,28,Pla de l'Estany,17174,Sant Miquel de Campmajor,1,Dona,Sospitós,1
07/04/2020,02,Alt Empordà ,17066,Figueres,0,Home,Sospitós,1
07/04/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Positiu PCR,5
07/04/2020,25,Pallars Jussà ,25115,Isona i Conca Dellà,1,Dona,Sospitós,1
07/04/2020,07,Bages,08113,Manresa,0,Home,Sospitós,11
07/04/2020,20,Gironès,17155,Salt,1,Dona,Sospitós,3
07/04/2020,20,Gironès,17155,Salt,1,Dona,Positiu PCR,1
07/04/2020,40,Vallès Occidental,08184,Rubí,1,Dona,Sospitós,16
07/04/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Positiu PCR,2
07/04/2020,40,Vallès Occidental,08267,Sentmenat,0,Home,Sospitós,3
07/04/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Positiu PCR,2
07/04/2020,33,Segrià ,25120,Lleida,0,Home,Epidemiològic,5
07/04/2020,10,Baix Empordà ,17205,Ullastret,1,Dona,Sospitós,1
07/04/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Positiu PCR,1
07/04/2020,33,Segrià ,25019,Almacelles,0,Home,Positiu PCR,1
07/04/2020,28,Pla de l'Estany,17015,Banyoles,1,Dona,Epidemiològic,9
07/04/2020,11,Baix Llobregat,08056,Castelldefels,0,Home,Epidemiològic,2
07/04/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Positiu PCR,1
07/04/2020,07,Bages,08218,Sant Joan de Vilatorrada,0,Home,Epidemiològic,1
07/04/2020,01,Alt Camp,43036,Cabra del Camp,0,Home,Sospitós,1
07/04/2020,20,Gironès,17155,Salt,0,Home,Sospitós,3
07/04/2020,20,Gironès,17155,Salt,0,Home,Positiu PCR,6
07/04/2020,27,Pla d'Urgell,25137,Mollerussa,0,Home,Epidemiològic,1
07/04/2020,21,Maresme,08121,Mataró,1,Dona,Epidemiològic,2
07/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Epidemiològic,1
07/04/2020,36,Tarragonès,43148,Tarragona,0,Home,Positiu per ELISA,1
07/04/2020,39,Aran,25243,Vielha e Mijaran,1,Dona,Sospitós,1
07/04/2020,20,Gironès,17142,Quart,1,Dona,Sospitós,1
07/04/2020,07,Bages,08127,Monistrol de Montserrat,0,Home,Positiu PCR,1
07/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Sospitós,10
07/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Positiu PCR,9
07/04/2020,22,Montsià ,43156,Ulldecona,1,Dona,Sospitós,1
07/04/2020,26,Pallars Sobirà ,25901,La Vall de Cardós,0,Home,Sospitós,1
07/04/2020,07,Bages,08127,Monistrol de Montserrat,1,Dona,Sospitós,2
07/04/2020,14,Berguedà ,08175,Puig-Reig,1,Dona,Positiu PCR,1
07/04/2020,07,Bages,08218,Sant Joan de Vilatorrada,1,Dona,Positiu PCR,2
07/04/2020,40,Vallès Occidental,08054,Castellbisbal,0,Home,Positiu per ELISA,1
07/04/2020,34,Selva,17148,Riudarenes,1,Dona,Epidemiològic,1
07/04/2020,28,Pla de l'Estany,17015,Banyoles,0,Home,Sospitós,6
07/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Sospitós,2
07/04/2020,20,Gironès,17089,Llagostera,1,Dona,Sospitós,1
07/04/2020,20,Gironès,17089,Llagostera,1,Dona,Positiu PCR,1
07/04/2020,24,Osona,08298,Vic,0,Home,Positiu PCR,3
07/04/2020,07,Bages,08140,Navarcles,0,Home,Sospitós,1
07/04/2020,21,Maresme,08040,Canet de Mar,1,Dona,Epidemiològic,1
07/04/2020,20,Gironès,17079,Girona,1,Dona,Epidemiològic,10
07/04/2020,07,Bages,08140,Navarcles,1,Dona,Positiu PCR,2
07/04/2020,07,Bages,08140,Navarcles,1,Dona,Sospitós,2
07/04/2020,16,Conca de Barberà ,43054,L'Espluga de Francolí,1,Dona,Positiu PCR,1
07/04/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Sospitós,3
07/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,1,Dona,Positiu PCR,1
07/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,1,Dona,Sospitós,7
07/04/2020,20,Gironès,17079,Girona,1,Dona,Sospitós,23
07/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Sospitós,10
07/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Positiu PCR,10
07/04/2020,02,Alt Empordà ,17012,Avinyonet de Puigventós,0,Home,Sospitós,1
07/04/2020,07,Bages,08141,Navàs,0,Home,Positiu PCR,1
07/04/2020,33,Segrià ,25012,Alcoletge,1,Dona,Sospitós,2
07/04/2020,19,Garrotxa,17114,Olot,1,Dona,Epidemiològic,6
07/04/2020,07,Bages,08141,Navàs,1,Dona,Positiu PCR,1
07/04/2020,40,Vallès Occidental,08054,Castellbisbal,0,Home,Sospitós,1
07/04/2020,20,Gironès,17079,Girona,0,Home,Sospitós,15
07/04/2020,20,Gironès,17089,Llagostera,0,Home,Epidemiològic,1
07/04/2020,21,Maresme,08281,Teià,1,Dona,Epidemiològic,1
07/04/2020,20,Gironès,17079,Girona,0,Home,Epidemiològic,5
07/04/2020,07,Bages,08113,Manresa,0,Home,Epidemiològic,1
07/04/2020,40,Vallès Occidental,08054,Castellbisbal,1,Dona,Sospitós,1
07/04/2020,07,Bages,08182,El Pont de Vilomara i Rocafort,1,Dona,Positiu PCR,1
07/04/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Sospitós,11
07/04/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Positiu per Test Ràpid,1
07/04/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Positiu PCR,2
07/04/2020,20,Gironès,17073,Fornells de la Selva,1,Dona,Sospitós,1
07/04/2020,07,Bages,08191,Sallent,0,Home,Positiu PCR,1
