"code","municipio","positivo","poblacion","ia","fallecidos","fatalidad","date","weekly_deaths","weekly_cases","ia7","ia14","provin_code","province"
"01011","BAÑOS DE EBRO/MAÑUETA",4,323,1238.4,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48013","BARAKALDO",1888,98497,1916.8,95,5,2020-08-24,0,189,191.9,386.8,"48","Gipuzkoa"
"48014","BARRIKA",35,1528,2290.6,0,0,2020-08-24,0,21,1374.4,1636.1,"48","Gipuzkoa"
"01013","BARRUNDIA",14,945,1481.5,0,0,2020-08-24,0,0,0,105.8,"01","Araba/Álava"
"48015","BASAURI",760,40711,1866.8,76,10,2020-08-24,0,59,144.9,238.2,"48","Gipuzkoa"
"20019","BEASAIN",78,13969,558.4,6,7.7,2020-08-24,0,5,35.8,43,"20","Bizkaia"
"48092","BEDIA",12,1054,1138.5,1,8.3,2020-08-24,0,2,189.7,379.5,"48","Gipuzkoa"
"20021","BELAUNTZA",2,258,775.2,0,0,2020-08-24,0,0,0,0,"20","Bizkaia"
"48016","BERANGO",124,7230,1715.1,0,0,2020-08-24,0,20,276.6,456.5,"48","Gipuzkoa"
"01014","BERANTEVILLA",5,488,1024.6,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"20022","BERASTEGI",4,1053,379.9,0,0,2020-08-24,0,1,95,95,"20","Bizkaia"
"20074","BERGARA",118,15004,786.5,3,2.5,2020-08-24,0,13,86.7,166.7,"20","Bizkaia"
"48017","BERMEO",225,16880,1332.9,16,7.1,2020-08-24,0,20,118.4,248.8,"48","Gipuzkoa"
"01016","BERNEDO",8,517,1547.4,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48018","BERRIATUA",18,1251,1438.8,0,0,2020-08-24,0,4,319.7,719.4,"48","Gipuzkoa"
"48019","BERRIZ",14,4701,297.8,1,7.1,2020-08-24,0,3,63.8,85.1,"48","Gipuzkoa"
"20024","BIDANIA-GOIATZ",8,557,1436.3,0,0,2020-08-24,0,1,179.6,538.6,"20","Bizkaia"
"48020","BILBAO",7995,343430,2328,382,4.8,2020-08-24,11,990,288.3,557.3,"48","Gipuzkoa"
"20075","VILLABONA",56,5906,948.2,2,3.6,2020-08-24,0,4,67.7,135.5,"20","Bizkaia"
"48021","BUSTURIA",52,1607,3235.8,6,11.5,2020-08-24,0,7,435.6,435.6,"48","Gipuzkoa"
"01017","CAMPEZO/KANPEZU",20,1066,1876.2,3,15,2020-08-24,0,0,0,0,"01","Araba/Álava"
"20029","DEBA",38,5445,697.9,1,2.6,2020-08-24,0,2,36.6999999999999,73.5,"20","Bizkaia"
"48901","DERIO",104,6472,1606.9,0,0,2020-08-24,0,11,169.9,494.4,"48","Gipuzkoa"
"48026","DIMA",5,1431,349.4,1,20,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"20069","DONOSTIA / SAN SEBASTIAN",1561,181652,859.3,76,4.9,2020-08-24,1,301,165.7,244.4,"20","Bizkaia"
"48027","DURANGO",331,29436,1124.5,16,4.8,2020-08-24,0,28,95.0999999999999,163.1,"48","Gipuzkoa"
"20030","EIBAR",501,27246,1838.8,25,5,2020-08-24,0,13,47.7,106.4,"20","Bizkaia"
"48031","ELANTXOBE",5,362,1381.2,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"01021","ELBURGO/BURGELU",10,627,1594.9,1,10,2020-08-24,0,0,0,319,"01","Araba/Álava"
"01022","ELCIEGO",11,1038,1059.7,1,9.1,2020-08-24,0,0,0,0,"01","Araba/Álava"
"20033","ELGETA",14,1139,1229.1,1,7.1,2020-08-24,0,1,87.6999999999998,175.5,"20","Bizkaia"
"20032","ELGOIBAR",169,11585,1458.8,3,1.8,2020-08-24,1,15,129.5,345.3,"20","Bizkaia"
"48032","ELORRIO",65,7441,873.5,1,1.5,2020-08-24,0,20,268.7,362.8,"48","Gipuzkoa"
"01023","ELVILLAR/BILAR",4,355,1126.8,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48902","ERANDIO",529,24297,2177.2,21,4,2020-08-24,0,56,230.5,535,"48","Gipuzkoa"
"48033","EREÑO",1,264,378.8,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48034","ERMUA",429,16039,2674.7,21,4.9,2020-08-24,0,6,37.3999999999996,49.7999999999997,"48","Gipuzkoa"
"20067","ERRENTERIA",203,40141,505.7,7,3.4,2020-08-24,0,28,69.7,94.6,"20","Bizkaia"
"20066","ERREZIL",1,628,159.2,0,0,2020-08-24,0,0,0,NA,"20","Bizkaia"
"01046","ERRIBERAGOITIA/RIBERA ALTA",17,836,2033.5,0,0,2020-08-24,0,4,478.5,478.5,"01","Araba/Álava"
"48079","ERRIGOITI",5,484,1033.1,0,0,2020-08-24,0,1,206.7,206.7,"48","Gipuzkoa"
"20034","ESKORIATZA",25,4065,615,2,8,2020-08-24,0,2,49.2,49.2,"20","Bizkaia"
"48029","ETXEBARRI",150,11338,1323,6,4,2020-08-24,0,7,61.8,202.9,"48","Gipuzkoa"
"48030","ETXEBARRIA",4,751,532.6,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"20035","EZKIO-ITSASO",2,644,310.6,0,0,2020-08-24,0,0,0,0,"20","Bizkaia"
"48906","FORUA",11,916,1200.9,0,0,2020-08-24,0,3,327.5,436.7,"48","Gipuzkoa"
"48035","FRUIZ",2,543,368.3,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48036","GALDAKAO",466,29389,1585.6,32,6.9,2020-08-24,0,41,139.5,231.4,"48","Gipuzkoa"
"48037","GALDAMES",10,836,1196.2,0,0,2020-08-24,0,1,119.6,119.6,"48","Gipuzkoa"
"48038","GAMIZ-FIKA",9,1374,655,0,0,2020-08-24,0,1,72.8,145.5,"48","Gipuzkoa"
"48040","GATIKA",11,1648,667.5,0,0,2020-08-24,0,2,121.4,182.1,"48","Gipuzkoa"
"48041","GAUTEGIZ ARTEAGA",7,854,819.7,1,14.3,2020-08-24,0,3,351.3,351.3,"48","Gipuzkoa"
"48046","GERNIKA-LUMO",189,16725,1130,2,1.1,2020-08-24,0,61,364.7,424.5,"48","Gipuzkoa"
"20039","GETARIA",49,2846,1721.7,3,6.1,2020-08-24,0,1,35.1000000000001,316.2,"20","Bizkaia"
"48044","GETXO",1120,77088,1452.9,42,3.8,2020-08-24,0,169,219.2,415.1,"48","Gipuzkoa"
"48047","GIZABURUAGA",1,210,476.2,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48042","GORDEXOLA",31,1724,1798.1,1,3.2,2020-08-24,0,2,116,174,"48","Gipuzkoa"
"48043","GORLIZ",58,5825,995.7,2,3.4,2020-08-24,0,9,154.5,291.8,"48","Gipuzkoa"
"48045","GÜEÑES",105,6564,1599.6,4,3.8,2020-08-24,0,10,152.3,304.7,"48","Gipuzkoa"
"20040","HERNANI",122,20013,609.6,3,2.5,2020-08-24,0,26,129.9,174.9,"20","Bizkaia"
"20041","HERNIALDE",2,305,655.7,0,0,2020-08-24,0,0,0,0,"20","Bizkaia"
"20036","HONDARRIBIA",83,16937,490.1,1,1.2,2020-08-24,0,14,82.7,141.8,"20","Bizkaia"
"20042","IBARRA",40,4258,939.4,1,2.5,2020-08-24,0,3,70.4,117.4,"20","Bizkaia"
"48048","IBARRANGELU",6,625,960,0,0,2020-08-24,0,1,160,160,"48","Gipuzkoa"
"20043","IDIAZABAL",10,2388,418.8,0,0,2020-08-24,0,1,41.9,83.8,"20","Bizkaia"
"48094","IGORRE",38,4163,912.8,0,0,2020-08-24,0,5,120.1,240.2,"48","Gipuzkoa"
"20044","IKAZTEGIETA",2,506,395.3,0,0,2020-08-24,0,1,197.7,197.7,"20","Bizkaia"
"20045","IRUN",386,59899,644.4,16,4.1,2020-08-24,1,58,96.8,140.2,"20","Bizkaia"
"01901","IRUÑA OKA/IRUÑA DE OCA",43,3514,1223.7,0,0,2020-08-24,0,5,142.3,227.7,"01","Araba/Álava"
"20046","IRURA",24,1811,1325.2,4,16.7,2020-08-24,0,2,110.4,165.6,"20","Bizkaia"
"01027","IRURAIZ-GAUNA",10,531,1883.2,1,10,2020-08-24,0,1,188.3,188.3,"01","Araba/Álava"
"48049","ISPASTER",2,741,269.9,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"20047","ITSASONDO",8,718,1114.2,0,0,2020-08-24,0,1,139.3,139.3,"20","Bizkaia"
"48910","IURRETA",36,3689,975.9,3,8.3,2020-08-24,0,6,162.7,271.1,"48","Gipuzkoa"
"48050","IZURTZA",1,289,346,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48022","KARRANTZA HARANA/CARRANZA",34,2806,1211.7,1,2.9,2020-08-24,0,5,178.2,178.2,"48","Gipuzkoa"
"48907","KORTEZUBI",4,437,915.3,2,50,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"01028","LABASTIDA/BASTIDA",42,1492,2815,3,7.1,2020-08-24,0,0,0,0,"01","Araba/Álava"
"01031","LAGUARDIA",4,1549,258.2,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"01032","LANCIEGO/LANTZIEGO",2,724,276.2,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48051","LANESTOSA",1,276,362.3,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"01902","LANTARON",10,942,1061.6,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"01033","LAPUEBLA DE LABARCA",6,882,680.3,1,16.7,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48052","LARRABETZU",11,2053,535.8,0,0,2020-08-24,0,0,0,146.1,"48","Gipuzkoa"
"20902","LASARTE-ORIA",106,18825,563.1,3,2.8,2020-08-24,0,25,132.8,154.1,"20","Bizkaia"
"01036","LAUDIO/LLODIO",235,18345,1281,9,3.8,2020-08-24,0,15,81.8,179.9,"01","Araba/Álava"
"48053","LAUKIZ",20,1165,1716.7,1,5,2020-08-24,0,5,429.1,772.5,"48","Gipuzkoa"
"20049","LAZKAO",28,5549,504.6,0,0,2020-08-24,0,0,0,36,"20","Bizkaia"
"20050","LEABURU",1,363,275.5,0,0,2020-08-24,0,0,0,0,"20","Bizkaia"
"20051","LEGAZPI",40,8430,474.5,1,2.5,2020-08-24,0,5,59.3,83,"20","Bizkaia"
"20052","LEGORRETA",13,1489,873.1,1,7.7,2020-08-24,0,0,0,0,"20","Bizkaia"
"01058","LEGUTIO",25,1795,1392.8,0,0,2020-08-24,0,10,557.1,612.9,"01","Araba/Álava"
"48054","LEIOA",420,31188,1346.7,14,3.3,2020-08-24,0,46,147.5,253.3,"48","Gipuzkoa"
"48057","LEKEITIO",56,7246,772.8,1,1.8,2020-08-24,0,11,151.8,276,"48","Gipuzkoa"
"48055","LEMOA",38,3610,1052.6,0,0,2020-08-24,0,4,110.8,193.9,"48","Gipuzkoa"
"48056","LEMOIZ",16,1238,1292.4,0,0,2020-08-24,0,4,323.1,565.4,"48","Gipuzkoa"
"01034","LEZA",2,217,921.7,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48081","LEZAMA",21,2383,881.2,0,0,2020-08-24,0,2,83.9000000000001,125.8,"48","Gipuzkoa"
"20053","LEZO",35,6102,573.6,2,5.7,2020-08-24,0,2,32.8000000000001,32.8000000000001,"20","Bizkaia"
"20054","LIZARTZA",6,647,927.4,0,0,2020-08-24,0,0,0,0,"20","Bizkaia"
"48903","LOIU",102,2355,4331.2,17,16.7,2020-08-24,0,7,297.2,509.5,"48","Gipuzkoa"
"48058","MALLABIA",8,1174,681.4,0,0,2020-08-24,0,1,85.1,85.1,"48","Gipuzkoa"
"48059","MAÑARIA",2,516,387.6,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48060","MARKINA-XEMEIN",41,4964,825.9,3,7.3,2020-08-24,0,9,181.3,261.8,"48","Gipuzkoa"
"48061","MARURI-JATABE",5,928,538.8,0,0,2020-08-24,0,0,0,107.8,"48","Gipuzkoa"
"20901","MENDARO",9,2139,420.8,0,0,2020-08-24,0,0,0,93.5,"20","Bizkaia"
"48062","MENDATA",4,408,980.4,0,0,2020-08-24,0,2,490.2,490.2,"48","Gipuzkoa"
"48063","MENDEXA",4,485,824.7,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48064","MEÑAKA",5,713,701.3,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"01039","MOREDA DE ALAVA/MOREDA ARABA",3,278,1079.1,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48066","MORGA",7,391,1790.3,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48068","MUNDAKA",52,1844,2820,6,11.5,2020-08-24,0,2,108.5,108.5,"48","Gipuzkoa"
"48069","MUNGIA",169,17349,974.1,5,3,2020-08-24,1,22,126.8,230.5,"48","Gipuzkoa"
"48007","MUNITIBAR-ARBATZEGI GERRIKAITZ",2,457,437.6,0,0,2020-08-24,0,1,218.8,218.8,"48","Gipuzkoa"
"48908","MURUETA",3,304,986.8,0,0,2020-08-24,0,2,657.9,657.9,"48","Gipuzkoa"
"48071","MUSKIZ",115,7456,1542.4,4,3.5,2020-08-24,0,7,93.9000000000001,187.8,"48","Gipuzkoa"
"20057","MUTILOA",3,250,1200,0,0,2020-08-24,0,0,0,0,"20","Bizkaia"
"20056","MUTRIKU",89,5334,1668.5,1,1.1,2020-08-24,1,24,449.9,1049.8,"20","Bizkaia"
"48067","MUXIKA",14,1482,944.7,0,0,2020-08-24,0,2,135,269.9,"48","Gipuzkoa"
"48909","NABARNIZ",3,242,1239.7,0,0,2020-08-24,0,1,413.3,413.3,"48","Gipuzkoa"
"20063","OIARTZUN",44,10351,425.1,0,0,2020-08-24,0,6,58,116,"20","Bizkaia"
"01042","OKONDO",8,1204,664.5,1,12.5,2020-08-24,0,0,0,83.1,"01","Araba/Álava"
"20058","OLABERRIA",1,914,109.4,0,0,2020-08-24,0,0,0,0,"20","Bizkaia"
"48073","ONDARROA",97,8590,1129.2,3,3.1,2020-08-24,0,35,407.4,558.8,"48","Gipuzkoa"
"20059","OÑATI",93,11355,819.0224571,4,4.3,2020-08-24,0,9,79.2224571,88.0224571,"20","Bizkaia"
"20076","ORDIZIA",156,9970,1564.7,24,15.4,2020-08-24,0,8,80.2,130.4,"20","Bizkaia"
"20060","OREXA",1,110,909.1,0,0,2020-08-24,NA,NA,NA,NA,"20","Bizkaia"
"20061","ORIO",68,6061,1121.9,1,1.5,2020-08-24,0,6,98.9664910000001,98.9664910000001,"20","Bizkaia"
"20062","ORMAIZTEGI",5,1295,386.1,0,0,2020-08-24,0,1,77.2,77.2,"20","Bizkaia"
"48075","OROZKO",30,2613,1148.1,3,10,2020-08-24,0,2,76.5,191.3,"48","Gipuzkoa"
"48083","ORTUELLA",86,8350,1029.9,1,1.2,2020-08-24,0,9,107.7,215.5,"48","Gipuzkoa"
"48072","OTXANDIO",17,1337,1271.5,1,5.9,2020-08-24,0,2,149.6,448.8,"48","Gipuzkoa"
"01043","OYON-OION",51,3497,1458.4,1,2,2020-08-24,0,14,400.4,457.5,"01","Araba/Álava"
"20064","PASAIA",104,16711,622.3,4,3.8,2020-08-24,0,17,101.7,155.5,"20","Bizkaia"
"01044","PEÑACERRADA/URIZAHARRA",1,287,348.4,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48077","PLENTZIA",55,4363,1260.6,1,1.8,2020-08-24,0,12,275,389.6,"48","Gipuzkoa"
"48078","PORTUGALETE",685,46191,1483,18,2.6,2020-08-24,0,80,173.2,359.4,"48","Gipuzkoa"
"01047","RIBERA BAJA/ERRIBERA BEITIA",11,1560,705.1,0,0,2020-08-24,0,0,0,64.1,"01","Araba/Álava"
"01052","SAMANIEGO",19,238,7983.2,3,15.8,2020-08-24,0,0,0,0,"01","Araba/Álava"
"01053","SAN MILLAN/DONEMILIAGA",4,737,542.7,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48082","SANTURTZI",657,45690,1438,33,5,2020-08-24,0,50,109.5,243,"48","Gipuzkoa"
"20070","SEGURA",6,1523,394,0,0,2020-08-24,0,2,131.4,131.4,"20","Bizkaia"
"48084","SESTAO",459,27146,1690.9,32,7,2020-08-24,1,69,254.2,471.6,"48","Gipuzkoa"
"48904","SONDIKA",81,4489,1804.4,2,2.5,2020-08-24,0,5,111.4,222.8,"48","Gipuzkoa"
"48085","SOPELA",200,12947,1544.8,9,4.5,2020-08-24,0,15,115.9,162.2,"48","Gipuzkoa"
"48086","SOPUERTA",100,2468,4051.9,13,13,2020-08-24,0,13,526.8,648.3,"48","Gipuzkoa"
"20065","SORALUZE-PLACENCIA DE LAS ARMA",33,3937,838.2,0,0,2020-08-24,0,2,50.8000000000001,101.6,"20","Bizkaia"
"48076","SUKARRIETA",2,336,595.2,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"20071","TOLOSA",220,19270,1141.7,20,9.1,2020-08-24,0,14,72.7,129.8,"20","Bizkaia"
"48087","TRUCIOS-TURTZIOZ",9,512,1757.8,0,0,2020-08-24,0,0,0,195.3,"48","Gipuzkoa"
"48088","UBIDE",5,177,2824.9,0,0,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"48065","UGAO-MIRABALLES",51,4114,1239.7,2,3.9,2020-08-24,0,2,48.6000000000001,194.5,"48","Gipuzkoa"
"48089","URDULIZ",52,4294,1211,1,1.9,2020-08-24,0,14,326,349.3,"48","Gipuzkoa"
"48074","URDUÑA/ORDUÑA",51,4274,1193.3,0,0,2020-08-24,0,2,46.8,117,"48","Gipuzkoa"
"01054","URKABUSTAIZ",18,1435,1254.4,1,5.6,2020-08-24,0,1,69.7,348.5,"01","Araba/Álava"
"20072","URNIETA",32,6190,517,0,0,2020-08-24,0,2,32.3,48.5,"20","Bizkaia"
"20077","URRETXU",31,6802,455.7,1,3.2,2020-08-24,0,4,58.8,73.5,"20","Bizkaia"
"20073","USURBIL",26,6318,411.5,0,0,2020-08-24,0,3,47.5,63.3,"20","Bizkaia"
"01055","VALDEGOVIA/GAUBEA",4,1069,374.2,1,25,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48080","VALLE DE TRAPAGA-TRAPAGARAN",195,11875,1642.1,9,4.6,2020-08-24,0,21,176.8,252.6,"48","Gipuzkoa"
"01057","VILLABUENA DE ALAVA/ESKUERNAGA",2,304,657.9,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"01059","VITORIA-GASTEIZ",6391,246149,2596.4,329,5.1,2020-08-24,4,603,245,476.5,"01","Araba/Álava"
"01060","YECORA/IEKORA",6,257,2334.6,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48095","ZALDIBAR",30,3056,981.7,1,3.3,2020-08-24,0,2,65.5,65.5,"48","Gipuzkoa"
"20078","ZALDIBIA",8,1630,490.8,1,12.5,2020-08-24,0,1,61.4,61.4,"20","Bizkaia"
"01061","ZALDUONDO",2,194,1030.9,0,0,2020-08-24,0,1,515.4,515.4,"01","Araba/Álava"
"48096","ZALLA",89,8438,1054.8,1,1.1,2020-08-24,0,14,166,260.8,"48","Gipuzkoa"
"01062","ZAMBRANA",12,436,2752.3,0,0,2020-08-24,0,0,0,0,"01","Araba/Álava"
"48905","ZAMUDIO",62,3274,1893.7,1,1.6,2020-08-24,1,5,152.7,1191.2,"48","Gipuzkoa"
"48097","ZARATAMO",12,1631,735.7,1,8.3,2020-08-24,0,0,0,0,"48","Gipuzkoa"
"20079","ZARAUTZ",367,23301,1575,23,6.3,2020-08-24,0,25,107.3,141.6,"20","Bizkaia"
"48024","ZEANURI",8,1258,635.9,0,0,2020-08-24,0,0,0,159,"48","Gipuzkoa"
"48025","ZEBERIO",8,1065,751.2,0,0,2020-08-24,0,1,93.9000000000001,93.9000000000001,"48","Gipuzkoa"
"20025","ZEGAMA",20,1532,1305.5,0,0,2020-08-24,0,0,0,195.8,"20","Bizkaia"
"20027","ZESTOA",12,3833,313.1,0,0,2020-08-24,0,3,78.3,130.5,"20","Bizkaia"
"48913","ZIERBENA",16,1493,1071.7,0,0,2020-08-24,0,1,67,267.9,"48","Gipuzkoa"
"01018","ZIGOITIA",22,1712,1285,0,0,2020-08-24,0,1,58.4000000000001,116.8,"01","Araba/Álava"
"48915","ZIORTZA-BOLIBAR",4,451,886.9,0,0,2020-08-24,0,3,665.2,665.2,"48","Gipuzkoa"
"20028","ZIZURKIL",24,3029,792.3,1,4.2,2020-08-24,0,5,165,165,"20","Bizkaia"
"01063","ZUIA",59,2365,2494.7,1,1.7,2020-08-24,0,19,803.4,1183.9,"01","Araba/Álava"
"20081","ZUMAIA",74,9825,753.2,6,8.1,2020-08-24,0,6,61.1,81.4000000000001,"20","Bizkaia"
"20080","ZUMARRAGA",94,9767,962.4,15,16,2020-08-24,0,2,20.5,81.9,"20","Bizkaia"
NA,"OTROS",305,NA,NA,NA,NA,2020-08-24,NA,35,NA,NA,NA,"Otros"
"48001","ABADIÑO",76,7695,987.7,3,3.9,2020-08-31,0,10,130,260,"48","Gipuzkoa"
"48002","ABANTO Y CIERVANA-ABANTO ZIERB",124,9476,1308.6,5,4,2020-08-31,0,9,95,200.5,"48","Gipuzkoa"
"20002","ADUNA",5,480,1041.7,1,20,2020-08-31,0,3,625,625,"20","Bizkaia"
"01051","SALVATIERRA/AGURAIN",104,5296,1963.7,14,13.5,2020-08-31,0,11,207.7,358.7,"01","Araba/Álava"
"20016","AIA",19,1998,951,0,0,2020-08-31,0,1,50.1,250.3,"20","Bizkaia"
"20003","AIZARNAZABAL",7,763,917.4,0,0,2020-08-31,0,1,131,131,"20","Bizkaia"
"48911","AJANGIZ",5,453,1103.8,0,0,2020-08-31,0,3,662.3,NA,"48","Gipuzkoa"
"20004","ALBIZTUR",1,296,337.8,0,0,2020-08-31,0,0,0,0,"20","Bizkaia"
"20005","ALEGIA",13,1751,742.4,1,7.7,2020-08-31,0,5,285.5,285.5,"20","Bizkaia"
"01001","ALEGRIA-DULANTZI",38,3075,1235.8,1,2.6,2020-08-31,0,5,162.6,162.6,"01","Araba/Álava"
"20006","ALKIZA",4,346,1156.1,0,0,2020-08-31,0,1,289,289,"20","Bizkaia"
"48912","ALONSOTEGI",24,2852,841.5,1,4.2,2020-08-31,0,2,70.1,140.2,"48","Gipuzkoa"
"20906","ALTZAGA",1,188,531.9,0,0,2020-08-31,0,0,0,0,"20","Bizkaia"
"20007","ALTZO",9,367,2452.3,0,0,2020-08-31,0,0,0,272.5,"20","Bizkaia"
"20008","AMEZKETA",5,907,551.3,1,20,2020-08-31,0,3,330.8,330.8,"20","Bizkaia"
"48003","AMOREBIETA-ETXANO",263,19119,1375.6,18,6.8,2020-08-31,0,23,120.3,188.3,"48","Gipuzkoa"
"01002","AMURRIO",168,10419,1612.4,8,4.8,2020-08-31,0,14,134.3,268.7,"01","Araba/Álava"
"20009","ANDOAIN",116,14945,776.2,3,2.6,2020-08-31,0,26,174,234.2,"20","Bizkaia"
"20010","ANOETA",16,2036,785.9,1,6.2,2020-08-31,0,1,49.1999999999999,49.1999999999999,"20","Bizkaia"
"20011","ANTZUOLA",10,2201,454.3,0,0,2020-08-31,0,0,0,45.4,"20","Bizkaia"
"20012","ARAMA",2,202,990.1,0,0,2020-08-31,0,0,0,0,"20","Bizkaia"
"01003","ARAMAIO",5,1506,332,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48006","ARANTZAZU",4,377,1061,0,0,2020-08-31,0,0,0,0,"48","Gipuzkoa"
"48093","AREATZA",21,1215,1728.4,0,0,2020-08-31,0,5,411.5,823.1,"48","Gipuzkoa"
"20013","ARETXABALETA",97,7098,1366.6,7,7.2,2020-08-31,0,10,140.9,267.7,"20","Bizkaia"
"01006","ARMIÑON",3,223,1345.3,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"01037","ARRAIA-MAEZTU",4,732,546.4,0,0,2020-08-31,0,1,136.6,273.2,"01","Araba/Álava"
"20055","ARRASATE/MONDRAGON",364,22058,1650.2,38,10.4,2020-08-31,1,14,63.5,140.5,"20","Bizkaia"
"01008","ARRATZUA-UBARRUNDIA",21,1033,2032.9,0,0,2020-08-31,0,2,193.6,774.4,"01","Araba/Álava"
"48010","ARRIETA",3,566,530,0,0,2020-08-31,0,0,0,176.6,"48","Gipuzkoa"
"48011","ARRIGORRIAGA",196,11882,1649.6,12,6.1,2020-08-31,0,11,92.5999999999999,151.5,"48","Gipuzkoa"
"48023","ARTEA",6,722,831,0,0,2020-08-31,0,2,277,277,"48","Gipuzkoa"
"48008","ARTZENTALES",9,692,1300.6,0,0,2020-08-31,0,2,289,289,"48","Gipuzkoa"
"01004","ARTZINIEGA",35,1922,1821,1,2.9,2020-08-31,0,12,624.3,728.4,"01","Araba/Álava"
"01009","ASPARRENA",15,1609,932.3,0,0,2020-08-31,0,3,186.5,186.5,"01","Araba/Álava"
"20014","ASTEASU",20,1550,1290.3,0,0,2020-08-31,0,8,516.1,645.1,"20","Bizkaia"
"20903","ASTIGARRAGA",36,6180,582.5,0,0,2020-08-31,0,4,64.7,97.1,"20","Bizkaia"
"20015","ATAUN",5,1745,286.5,0,0,2020-08-31,0,0,0,0,"20","Bizkaia"
"48091","ATXONDO",15,1414,1060.8,0,0,2020-08-31,0,1,70.6999999999999,353.6,"48","Gipuzkoa"
"48070","AULESTI",26,665,3909.8,0,0,2020-08-31,0,19,2857.2,3609,"48","Gipuzkoa"
"01010","AYALA/AIARA",77,2901,2654.3,1,1.3,2020-08-31,0,4,137.9,206.9,"01","Araba/Álava"
"20017","AZKOITIA",62,11989,517.1,2,3.2,2020-08-31,1,9,75,158.4,"20","Bizkaia"
"20018","AZPEITIA",192,15055,1275.3,1,0.5,2020-08-31,0,32,212.5,471.6,"20","Bizkaia"
"48012","BAKIO",22,2639,833.6,1,4.5,2020-08-31,0,6,227.3,227.3,"48","Gipuzkoa"
"48090","BALMASEDA",165,7595,2172.5,18,10.9,2020-08-31,0,9,118.5,171.2,"48","Gipuzkoa"
"01011","BAÑOS DE EBRO/MAÑUETA",4,323,1238.4,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48013","BARAKALDO",2115,98497,2147.3,97,4.6,2020-08-31,2,227,230.5,422.4,"48","Gipuzkoa"
"48014","BARRIKA",49,1528,3206.8,0,0,2020-08-31,0,14,916.2,2290.6,"48","Gipuzkoa"
"01013","BARRUNDIA",14,945,1481.5,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48015","BASAURI",802,40711,1970,77,9.6,2020-08-31,1,42,103.2,248.1,"48","Gipuzkoa"
"20019","BEASAIN",88,13969,630,6,6.8,2020-08-31,0,10,71.6,107.4,"20","Bizkaia"
"48092","BEDIA",18,1054,1707.8,1,5.6,2020-08-31,0,6,569.3,759,"48","Gipuzkoa"
"20021","BELAUNTZA",2,258,775.2,0,0,2020-08-31,0,0,0,0,"20","Bizkaia"
"48016","BERANGO",129,7230,1784.2,0,0,2020-08-31,0,5,69.1000000000001,345.7,"48","Gipuzkoa"
"01014","BERANTEVILLA",6,488,1229.5,0,0,2020-08-31,0,1,204.9,204.9,"01","Araba/Álava"
"20022","BERASTEGI",4,1053,379.9,0,0,2020-08-31,0,0,0,95,"20","Bizkaia"
"20074","BERGARA",142,15004,946.4,4,2.8,2020-08-31,1,24,159.9,246.6,"20","Bizkaia"
"48017","BERMEO",243,16880,1439.6,16,6.6,2020-08-31,0,18,106.7,225.1,"48","Gipuzkoa"
"01016","BERNEDO",8,517,1547.4,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48018","BERRIATUA",25,1251,1998.4,0,0,2020-08-31,0,7,559.6,879.3,"48","Gipuzkoa"
